ytid,fmin (Hz),fmax (Hz),F0 25th percentile (Hz),F0 50th percentile (Hz),F0 75th percentile (Hz),F0 Mean (Hz),F0 Delta Mean (Hz),RMS Mean,RMS Delta Mean,Spectral Centroid Mean (Hz),Spectral Centroid Delta Mean (Hz),Adjusted Centroid Mean,HNR Mean,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC Delta1,MFCC Delta2,MFCC Delta3,MFCC Delta4,MFCC Delta5,MFCC Delta6,MFCC Delta7,MFCC Delta8,MFCC Delta9,MFCC Delta10,MFCC Delta11,MFCC Delta12,gender_label
biJs7XXQuVw,184.9972113558172,408.1700114541761,244.1052838549259,273.2098581,319.78258322818164,280.7283395015725,-1.470978407,0.09277738,-0.000649413,1953.573223583023,5.092796225772579,7.020978228972062,6.1015606,91.33605957,-2.734844446,11.756654739379885,-26.83602905,-22.85689163,-15.81188011,-12.64229107,-15.97817421,-9.96296978,-28.81599236,-11.11045647,-19.14183235,-0.103359699,-0.587738872,-0.088030957,-0.118467368,0.04589995,0.1981242299079895,-0.096516855,0.1482376754283905,0.1283341199159622,-0.054803547,0.043222602,-0.247448355,4
UauZ9rFmI5A,93.57338770459413,241.30149553281768,135.8181425547296,171.61434972294217,188.23090565017245,162.22855502660752,-0.83879988,0.11526638,-7.77E-05,1241.6721412845525,1.7733978620456674,7.944631531087509,-1.098432085,150.0961151123047,-22.84439659,17.149112701416016,-17.8672657,-23.02189827,-13.40995121,-7.666342258,-10.69421482,-5.699748516,-2.689301729,0.024828579,-10.01006794,-0.024375584,-0.399249792,0.1383420974016189,0.569839597,-0.095455214,-0.324083179,-0.004647018,0.206287533,0.1281454712152481,-0.034669749,0.043785777,0.046023279,4
F3sFDujZe_I,152.89100418265707,251.2581146483697,173.85983824000132,181.8190699939266,190.41804342135143,183.74144894090009,0.1258857959945677,0.12367301,5.051813059253618e-05,895.0765346265645,0.6229380102408211,4.897305998078831,8.076383450196998,200.5914459228516,-47.88355637,18.109962463378903,-26.58184814,-41.13447571,3.4102652072906494,-22.25813293,-7.914840221,-3.449122906,-13.35317135,-3.50519824,-17.50485611,0.069141917,-0.138589218,-0.041889876,0.059267852,-0.011624298,-0.036538597,0.03778334,0.058174532,-0.02221917,-0.096399955,-0.034223057,0.067451157,4
otfg1bYC8n0,141.8307339283537,415.3046976,154.66751207845843,182.34570357266995,210.0651528602916,199.8588028775039,1.2593468005733544,0.09801617,-0.000584406,1198.9083499739463,-4.194866026,6.310260268285137,3.788970611098757,156.41561889648438,-18.64291573,8.339353561401367,-32.75746918,-20.85041809,-14.08320427,-12.38962269,-7.746097088,-12.86276817,-5.569570541,-6.658023834,-10.37213802,0.5709491968154907,0.4907005727291107,-0.166319311,-0.34187901,-0.237652808,0.4268051385879516,0.093758792,0.011120666,-0.206059918,0.099514388,-0.107403904,0.1467640995979309,4
VI17evdc02I,160.12185011264057,460.8094140410758,197.1331212206296,210.0651528602916,264.6655079380657,252.3903521790511,2.838883724588213,0.083973855,0.000116738,1593.0645232633728,-1.991778219,7.144706852588441,-4.024983022,116.9455566,-28.66625214,-5.236932278,-21.08646584,-17.15809822,-35.2023468,-21.56362152,-15.70264244,-13.62821388,-5.17049551,-8.067185402,-8.907452583,0.088225588,0.033532705,0.004575541,0.073374845,-0.087718345,0.1893211603164672,0.04783465,-0.270725429,0.084057733,0.1610194444656372,0.2002931982278823,0.1466307342052459,4
tgWuoDY9UVc,134.64588976351206,432.44106335991046,161.98237639105778,172.60850153728515,195.99771799087463,192.7731013192501,0.7697336524751479,0.06246245,-0.000674178,1586.0367254430007,2.0101568079014207,8.671697533,-23.46825312,128.3502655029297,-44.173172,10.673148155212402,-25.81593895,-16.52446556,-20.59642792,-18.61112976,9.131680488586426,-15.37716484,6.385031700134277,0.2422041893005371,-14.83915043,0.092948765,0.1295230984687805,0.4590144455432892,-0.160653695,-0.065729141,-0.090773486,0.1219488829374313,-0.011142767,-0.210694239,0.034382723,0.1270398199558258,-0.018529028,4
1ehMBHY_pcg,201.74088950502764,727.2762799757062,337.3322358273121,636.7984644737662,647.9295055642312,550.8716429326847,3.959766994,0.19155176,0.000828602,2239.5404283393304,-4.821636657,4.732612636324967,3.4525513934924144,63.88178253173828,-105.6973801,2.7653450965881348,-46.25967026,-25.63265038,-12.61874008,-32.02683258,-20.87316513,11.898090362548828,-5.623333931,23.00800323486328,-3.300165415,0.4092916250228882,-0.258710712,0.5200855731964111,-0.011110635,-0.235845625,-0.342367917,0.045107737,-0.0653532,0.096590266,-0.091163054,0.2013755589723587,0.1451594978570938,4
2vP51Ief4z8,99.13755088719132,135.42588546794076,112.57112811964524,121.3496704380121,127.08879665595002,119.60435637937532,-3.717553193,0.039291594,-0.000607618,1651.655902435482,11.51902036,13.838599063831284,-143.7040623,131.39540100097656,-18.62304306,6.715727806091309,6.915452957,-3.535464525,-13.03943634,-0.026174506,-17.41941261,-6.175744534,-8.860121727,2.538945913,-9.396100998,-0.604984999,0.1165903359651565,0.00131925,0.068660021,0.054957721,0.093679629,-0.006362166,0.094142742,0.024653111,0.000843853,0.1012721955776214,-0.102933757,5
7e_SgrZo2nU,158.2826938011902,314.74210513575684,197.41861635906784,214.3561100546637,246.94165062806204,225.2228720493661,1.6365807302726902,0.04882882,-7.86E-05,1622.5404284649908,-5.418849779,7.308958463441763,-38.42384137,116.99044036865234,-33.56892014,8.219947814941406,-19.09260941,-12.86811543,-25.45067978,-19.16614914,-22.23321152,-2.058238029,-18.73578644,-1.386915207,-16.19306564,0.3594728708267212,0.040739547,0.2518843114376068,0.6052347421646118,-0.028796064,-0.123996094,-0.049959347,0.017614815,-0.21276021,0.2513610422611236,-0.024653124,-0.037957761,4
BjXzieu_Jwk,255.65002913072476,583.9467666289698,283.6614678567074,378.6426323875052,425.0190749650143,373.5448514361892,1.8726049464161896,0.09933183,-8.48E-05,1698.581047752416,0.643621001,4.838228698177304,6.487423180010353,112.33189392089844,-39.09988022,-7.699663162,-21.71655083,-27.85344315,-0.646417201,-17.82064819,-19.25340271,-4.649307251,-13.55760765,-3.71323657,-21.83346558,0.1906556040048599,-0.32489422,0.1259093880653381,0.3337178230285644,0.2507939338684082,-0.242552891,0.1013474762439727,0.091300361,0.0240671,0.084130615,0.004639578,-0.096480928,4
5GxRtWeTn_I,168.66611791365605,255.65002913072476,187.14677540918825,208.25380769954336,228.7478259795188,207.9818684,0.4370066359507303,0.22653282,-0.000136814,2505.838944383307,0.5180799307045534,12.188458343570792,10.653876956008672,78.75025177001953,17.959320068359375,12.516959190368652,4.688011169433594,-16.06258011,8.349396705627441,-14.83192635,-12.38005733,-6.18730402,0.2195842266082763,-4.904499054,-7.945181847,-0.061870497,-0.160845742,-0.131448016,-0.144305646,0.084048465,0.014927669,-0.033522636,0.008763926,0.020109449,-0.015621314,0.013757917,-0.113695472,4
08TPFKhrJms,,,,,,,,0.063365944,-0.014595862,2904.568804,145.2417495505965,0,-91.64766296,49.29613494873047,-61.57767487,39.60987854003906,7.141532897949219,-4.651191711,-4.362534523,11.01259708404541,-1.513399839,16.204322814941406,-1.657493711,-0.258304954,2.4566729068756104,-12.16489506,-1.977116823,-3.364385366,1.0271341800689695,-2.079923153,-2.953190088,1.4794942140579224,0.9679164886474608,-1.845545888,-1.207185626,1.0770243406295776,0.4744143486022949,5
Kv3LJ4F52oc,137.79308824865407,367.86341164694414,167.69467255813382,222.55627686642293,263.1411467822288,226.8882467671634,1.5129898002682691,0.07283219,-0.001714079,2077.174660147597,30.383870422842914,9.700036906,-35.92195792,110.45999908447266,-14.62671375,-3.234362364,-4.394990444,-26.83588791,-18.56366539,-18.86709404,-23.25968933,-6.283576488,-13.91285419,-3.588649273,-12.83239555,-1.233669877,0.373985231,-0.545338392,-0.380411208,0.3217741847038269,-0.155230343,0.2031357735395431,-0.396476299,-0.261899352,-0.003571013,-0.226654604,-0.207945034,4
sgYGenlbsfI,90.38593460443693,479.82340237271336,188.50350828606747,219.3664466199302,383.0422478502945,274.14984105391227,-3.093410643,0.11682457,-0.000132646,1165.5777707918785,-5.3130172,4.503815032180324,-38.11593277,138.28521728515625,-16.3026371,10.654936790466309,-15.60508823,-21.11594582,-4.308601379,-7.977845669,-4.910094738,-7.740946293,-14.26841164,-4.394999981,-2.64409709,-0.260723472,1.042941689491272,0.3274108469486236,0.1269785165786743,-0.026580201,-0.210889205,-0.09622021,-0.41238603,-0.255112022,0.1946891993284225,0.004237077,-0.063719518,4
h92DYAmIjSg,149.39896882100538,233.08188075904496,180.77186920887388,188.77611092196253,196.8492704131908,190.15542662421248,-0.439931927,0.06286788,-0.000206414,2223.8227115145287,-5.06748577,11.667212686294244,4.052449753012431,84.46166992,-24.74938202,28.30624008178711,-24.30956841,-11.98445606,-28.04941177,-11.50147152,-16.86264992,-6.087665081,-24.59464455,1.6006629467010498,-25.62826347,0.2018565535545349,0.4811925292015075,0.2470561861991882,0.017642763,0.2212112694978714,0.1327300518751144,0.2232124060392379,-0.119794957,-0.09476231,-0.127855077,-0.211172789,0.1266802847385406,4
3gUPjyXigzE,670.7786902325353,674.6644716546241,672.7215809435797,674.6644716546241,674.6644716546241,673.3692111805946,,0.030657744,0.000480473,2091.1162243124395,-9.543842021,3.105111858682585,-140.2587856,107.34527587890624,-91.91083527,1.7904374599456787,-19.46301079,8.898183822631836,1.7667917013168335,5.021021842956543,13.612505912780762,7.453845977783203,7.638472557067871,8.962855339050293,-2.355953455,0.9388095140457152,0.3867627680301666,-0.15787223,0.2229696065187454,-0.255349308,-0.228817374,0.001503682,0.2539553642272949,-0.265546113,-0.085487083,0.2536489963531494,0.2166096717119217,4
mT0yFesnzCI,207.6523487899725,526.2822935644577,278.79298449355485,361.54373841774776,464.8213086691089,374.83374314920377,-0.775101819,0.24798274,4.4993157644057646e-05,1766.5548170689713,7.702557273040903,4.978528637130351,11.986516507253478,89.41737365722656,-30.66102028,9.857980728149414,-21.91958427,-14.1421051,-20.50391579,-3.181885958,-13.74429131,1.817243814468384,-7.774440765,-5.434033394,-2.987092495,-0.326437086,0.089688346,0.2210521250963211,-0.466624111,-0.305081785,0.026463019,0.4263303577899933,0.3369886577129364,-0.163942561,0.082687788,0.2209412157535553,-0.240747854,4
O9iJec-VXTc,168.66611791365605,1690.2563832897672,222.55627686642293,258.6205394,292.8190756159462,482.7760554887896,-46.39648541,0.11281037,-0.000337098,2033.7837935010728,0.4155289523060085,7.164524155381678,-0.949464279,90.09116364,-93.42462158,10.287114143371582,-44.65955734,0.8811718821525574,-12.32610798,-26.8604908,-13.30764961,3.397329330444336,-7.833952427,-9.1024189,-4.997583866,0.7369135618209839,0.3804241716861725,0.3710031509399414,-0.286619425,0.014757162,-0.316246659,-0.253880322,0.025299983,-0.204806298,0.1148151904344558,-0.193089604,0.2616330683231354,4
_pDfWHUpqt0,231.7394279100639,471.5803235,307.9987951787674,373.2156647081069,412.318168,363.5647993369662,1.2734058820680263,0.08239671,5.544908708543517e-05,1886.8521162429893,2.503436234025707,5.365372988,-20.92885055,88.90912628173828,-49.59678268,22.11925697,-40.08154678,-38.51246643,2.668678045272827,-27.07905197,-1.142514348,-7.363428593,-5.848466396,-4.519535065,-18.81702805,-0.403349042,0.5898295640945435,-0.297545433,0.061296206,0.025061391,-0.174420714,0.5993057489395142,-0.375466436,-0.167110994,-0.368817955,-0.244474843,-0.3245143,4
qcP4iDPPVOg,201.74088950502764,331.5370699244067,235.4506489,243.40231236547504,271.2440280226704,255.55811600292617,-0.924917297,0.058249723,-0.000244301,1515.7971808344314,-1.33190675,5.943622585991424,-26.88162638,136.35533142089844,-86.13665009,-21.76937675,-26.49328613,-33.22826004,-18.68011665,-18.98152733,0.6964057087898254,-13.90115643,-10.47947884,-3.85260725,-19.16516495,0.1261789500713348,-0.413591921,-0.129045993,0.172278881,0.08165241,-0.072913706,0.2733354866504669,-0.314985752,0.026212128,-0.348551273,-0.274342448,0.022783535,4
jeJGWneS9mU,170.6259238017108,369.9944227116344,205.86180870287453,266.1986996282444,327.73450920795705,264.0691490313365,2.2268012509183004,0.16309227,9.38281591515988e-05,1565.4894275640895,-9.148844755,6.083143156,5.846501131260374,126.65977478027344,-13.29364014,-8.144796371,-24.56023979,-14.74487019,-17.55679512,-9.593220711,-2.597213745,-6.771134377,-13.14189911,-2.772475481,-12.09393787,0.379524827,-0.214716569,-0.179336995,-0.221384495,-0.018506086,0.057219319,0.1816847920417785,0.002534907,-0.01301716,-0.011573957,-0.01562215,-0.030514415,4
xMj4Ksw4EZs,140.20166900511882,307.5533855193843,181.8190699939266,214.9751930555341,235.7901617579845,213.58909977522296,-0.37850169,0.093042366,0.000683731,1181.7732326209612,-0.690078105,5.660067880046677,-3.652518427,170.03054809570312,-54.08353043,19.020557403564453,-31.30301857,-30.59033394,12.988443374633787,-23.44837189,5.995020389556885,4.978816509246826,-16.5639801,6.575386047363281,-9.650464058,-0.032724239,0.3099236786365509,0.450405866,0.016372945,-0.007341783,0.068093292,-0.029752212,0.066295341,0.073272027,0.099985033,0.1465559154748916,0.052001908,4
xjEnG-IQT1w,175.62564499846297,351.2512899969259,189.32131619375255,205.2672581380976,229.74119028909763,217.59470444701924,0.7886653549811949,0.087945856,0.000678177,1242.9296170118284,1.459224877320345,5.849308193329672,-11.29389111,146.04098510742188,-17.04314804,-5.431550503,-14.69654369,-13.45479679,9.612730979919434,2.852210998535156,-10.42831039,0.8139318227767944,-5.435315132,-3.128077269,-4.532692432,-0.209662586,-0.055064846,-0.002669397,-0.149340585,-0.075432718,-0.226748616,0.048924975,-0.032141302,-0.102805823,-0.088066913,0.1862982809543609,0.039053053,4
oQ0bXEHYrMo,167.69467255813382,417.7105332182284,214.3578928825171,227.7582832,254.17759331190007,237.2802930312685,-1.296313571,0.13796842,-0.000587754,1140.385923522554,2.1629639722585323,4.901414467299996,4.951589614265155,141.06475830078125,-6.971995831,11.30136013031006,-4.671021461,-19.34604073,-17.1171875,0.095875382,-1.14697957,-6.573456287,-1.191604018,-3.771605015,-13.84223557,0.014174608,-0.237908095,-0.25287056,-0.119212732,0.167495847,0.1752784550189972,0.099313207,-0.044820424,0.3792523741722107,-0.166355744,-0.022231003,0.1094511300325393,4
3cTN5PzxLBw,86.30425076864258,277.1826309768721,181.55726979766345,202.32522604696717,232.0750411223092,203.9158405319767,-0.514764726,0.07647254,0.000106983,1657.055307484135,2.6543425614642504,8.618410337,-22.90077965,114.2875518798828,-31.80149269,-1.315282941,-41.56270599,-7.194955349,-16.74787903,-21.7238903,3.7326388359069824,-10.96867561,1.0391857624053955,5.197999000549316,-15.26177216,-0.074761912,-0.011440732,-0.251491725,-0.097644679,0.069238409,-0.03474398,-0.130938157,-0.141089335,-0.061983515,-0.026874524,0.1670327633619308,-0.149782807,4
anpCkaEE5eM,161.98237639105778,361.54373841774776,225.14225623929048,246.94165062806204,297.0769881570017,254.8366350866073,-2.187866767,0.11654643,-0.001025797,1590.9899128073005,4.455980114848666,6.499134992469575,2.273583361062286,125.81822204589844,-30.88018799,-11.72668266,-30.68077278,-19.43358421,-26.33860207,-10.50397778,-13.20972252,3.2006757259368896,-11.69714355,-0.802239299,-10.71304607,-0.28716591,0.247026265,0.3130216300487518,0.098636068,-0.106134638,-0.001183325,0.044109363,-0.058616735,-0.079452664,0.002750829,-0.015659381,0.1106243282556533,4
#NAME?,189.32131619375255,440,275.58617649730814,314.74210513575684,325.8414615030442,302.1766000974976,-3.788426205,0.072091974,-0.000103822,2040.092222367311,-7.252500213,6.928489714231108,-20.20302455,79.65531158447266,-66.90513611,-19.06311989,-25.94239426,-32.39044189,-1.584655523,-19.30194092,-18.62537956,5.894871234893799,-27.78601074,2.542694091796875,-14.97711182,0.8187655806541443,-0.237117499,-0.351096481,0.094867475,0.2625668346881866,-0.164509639,-0.06073926,0.1137362420558929,0.2860566973686218,-0.146499783,0.114993542,0.1826014518737793,4
-4FlKZIo8B4,141.01384901128017,427.4740541075866,168.66611791365605,312.9293240034019,351.2512899969259,283.1108454484882,-4.471061114,0.06296355,0.000234999,1481.2210141469657,0.7098335593598862,5.960618593921196,-21.65213083,131.5979004,-30.66843987,-3.228235245,-22.1477375,-18.13981628,-25.00459862,-8.652750015,-16.81114769,-7.040142059,-20.3329277,-8.882823944,-8.426784515,-0.296535462,0.1331254243850708,0.1813504248857498,0.096419297,0.1055567413568496,0.1291516721248626,-0.00087321,-0.060267661,-0.123122454,-0.162273586,0.021496644,-0.018286265,4
hf9HBMbvy8o,174.6141157165019,327.72904188699454,201.15991849391767,295.3659506116579,312.9293240034019,267.8268577162556,0.8087772648233997,0.12575664,-1.00E-04,1631.5575443897942,3.2201482299936366,6.382534140991505,6.529217232544945,119.56676483154295,-30.68102837,-13.9870863,-19.79688263,-11.10421658,-37.03962326,-21.31852341,-14.52795792,-3.585273266,-13.21115589,-5.467780113,-9.274648666,-0.023975618,-0.045709711,-0.354239225,0.068748012,0.008247093,0.075943686,0.083794631,-0.050766565,0.1424217075109481,0.020140963,-0.0067681,0.005612409,4
dVdV5iYyXY8,158.2826938011902,349.2282314330038,193.74649219115267,219.3664466199302,246.2325589,224.94144322644877,1.023064958201619,0.14928626,-0.000324576,1475.4308696012542,2.073938479864231,6.733686495316033,2.061688281,115.84170532226562,-8.7327528,22.608964920043945,-7.606431007,-25.73471451,-16.61422539,-20.74190712,-18.24900436,-9.216290474,-30.06756592,11.052801132202148,-26.44369698,-0.358833611,-0.273242712,-0.157974899,-0.050218206,0.084167078,-0.008377438,0.1893820613622665,-0.138599768,0.084958047,0.005663723,-0.10763412,0.1453108042478561,4
0uqWTT1lt_Q,61.37984284466228,266.1986996282444,96.31529725464738,149.39896882100538,242.6993408760242,158.90670130888822,2.285981676345988,0.1419504,-0.00124239,2076.290207056843,14.704771642231623,17.091790137204356,1.9042653705203283,108.61241149902344,-1.606033683,-4.249085903,-12.10169125,-10.8524847,-10.02335167,-13.4167347,-24.21677589,-14.01745129,-12.30198002,-2.14992094,-9.008872986,-0.931611061,-0.372576118,0.3558099865913391,0.53246963,-0.020582234,-0.292600572,0.1495136469602584,0.2369301617145538,-0.162458777,0.1901191025972366,-0.014223695,-0.189922631,5
8RBiYz7NExE,339.2863815897469,468.8642207165331,398.84739550836855,425.0119847,440,418.7802874591722,2.227200600514728,0.1622717,-0.001097146,1949.9713759807264,-0.710735107,4.681515201595572,5.6186578745545415,83.59843444824219,-67.68372345,-6.256238937,-36.13254929,-27.10477257,-29.45055199,-17.852211,-9.814380646,-7.372254848,-22.37512589,-0.196136922,-26.5501461,-0.009017508,-0.403561056,0.1807541400194168,0.6443253755569458,-0.149860561,-0.680946112,-0.133904517,-0.098765023,0.068648763,0.045038972,-0.123222895,-0.177722394,4
Art8wTJOMxk,155.56349186104043,302.26980244077964,183.93170582347207,204.6761319325928,223.84553226259095,206.6034372518063,0.1380655878134613,0.16230787,-0.000152671,1235.467499573406,-0.774804575,6.041850236778317,11.777066718197716,129.7402344,-14.38293552,21.63033676147461,-20.60795212,-40.01704407,-27.17427826,2.6684682369232178,-18.65514946,-11.33778381,-0.292961001,-12.44546795,-11.24715233,0.1176711320877075,-0.036465824,-0.141110018,-0.048644125,-0.122257598,0.022296805,-0.022690743,0.032819185,0.2660922110080719,0.006940725,0.097109094,0.024981819,4
DxJrLrqJ2nw,191.5211239251473,300.5288565,216.8468080787962,227.7582832,255.65429399768703,235.99547174857196,0.4585446490010239,0.06959757,0.000316748,1969.9368616855008,2.280954275392007,8.433182931253723,-22.79330303,102.52539825439452,-21.02428246,-5.175897598,-22.01488495,-10.20109272,-26.03978157,-7.598894119,-15.81083107,-4.27977562,-5.41309166,-6.149669647,-1.998876929,-0.224831045,-0.12676768,0.2035958021879196,0.0765635,-0.119189002,0.1298719495534896,-0.043598738,-0.184461147,-0.038209014,-0.040614735,-0.061489902,-0.148318782,4
BCkLwBa94N0,300.5288565,357.39105439674364,318.3992322368831,339.2863815897469,345.2170030745703,332.8183385659667,-0.296280773,0.12459051,-0.000210564,1524.1740472040588,-0.646157922,4.585952328400184,-1.430258437,191.6178131103516,-139.9674683,-13.39189434,-13.97126961,-70.32859039,0.3755483031272888,-22.95268822,-34.22008133,5.056931018829346,-22.49881363,-17.39479446,0.6152176260948181,0.036830451,0.0747279,-0.043479826,-0.023285845,0.014283944,0.022937777,0.053192962,-0.025594449,-0.071420081,0.017917853,0.077869512,0.106829822,5
AFflFlQ4prw,148.53849407850086,311.12698372208087,162.9207307515221,189.32131619375255,233.08188075904496,202.16911081959236,-0.27338389,0.14751555,1.4104215551924426e-05,1183.520038259752,-4.025673495,6.126580528844829,0.3391480057558915,148.4755401611328,-10.34687424,10.555999755859377,-10.65469933,-18.18762016,-9.312828064,-16.4132328,1.327033758163452,-1.265696645,-6.058526039,-6.645374298,-13.65948105,-0.020938948,0.4005629420280456,0.4715675115585327,0.1039538905024528,-0.287927687,-0.125601202,0.079386711,-0.22363469,-0.091672525,-0.016410444,0.068441167,-0.078462191,4
i4o2QOtfxdQ,173.60841241450112,557.5766672463074,246.94165062806204,278.7883336231537,340.26911459658425,299.90434614188894,1.1363075717140936,0.114128865,-0.000552622,1438.1336688528738,2.2049710030980205,5.132970997087329,6.307295465,133.4406738,-10.33940983,6.283770084381104,-26.86130142,-24.55104256,-10.24386597,-18.83369255,-14.49292469,-1.338203788,-15.85002899,-4.548982143,-3.874417067,-0.106659286,-0.046089698,0.089597888,0.1006912216544151,-0.053050492,-0.104534037,0.1884015202522277,0.049119297,-0.080453128,0.02741798,0.059067413,0.094130084,4
DHapCRPNc1M,151.13490122038982,557.5766672463074,183.93170582347207,202.32522604696717,237.20392561336217,231.89270408540204,3.684756478132929,0.06505309,-0.000283879,2076.090627,3.1554517806078515,9.854149175926896,-26.21354006,103.78660583496094,-29.6269455,5.527131080627441,-26.12711334,-19.94578934,-41.63742828,-14.85065651,-20.46077538,1.3879709243774414,-12.18748951,1.8459737300872805,-12.74570465,-0.023680687,0.1780345141887664,-0.124311142,-0.319699764,0.1369631290435791,-0.050137073,-0.044087578,0.054613937,-0.101081327,0.1372796595096588,0.061565354,0.060547799,4
F2csufaGX2A,124.90548719779652,252.7136380993477,153.77669275969214,170.6259238017108,208.26075606397157,180.04503061314207,0.8800975611025734,0.11862074,-4.30E-05,1346.3948152465698,1.9910284500057176,7.695092255235579,-16.35562878,142.88674926757812,-7.419327736,1.946248769760132,1.1463217735290527,-16.14077377,-20.13958931,0.2146551311016082,-8.388641357,12.404145240783691,-4.754889488,14.089452743530272,7.520797252655029,-0.15527992,0.2215858399868011,0.071758673,0.035306148,-0.197000906,-0.284057587,0.1253181844949722,-0.070809782,0.1447256505489349,-0.03229503,0.09382052,0.1303569823503494,4
CQ_C6C-Loa8,161.98237639105778,290.2917403700367,207.6523487899725,227.1023876533356,252.34975723660324,228.81546125348044,-0.899748033,0.10804457,-0.000217528,1417.204811915171,1.7715442539530095,6.262155342583533,7.248292395227758,134.0884246826172,-21.80574226,23.13329696655273,-2.997159481,-11.66617775,-38.63669968,-0.75240016,-18.69131279,2.800405502319336,-9.053267479,-6.435616016,-4.43392086,-0.435191542,0.1319648325443267,0.5797969698905945,0.070917428,-0.27252385,-0.072399236,0.030620856,-0.054924909,-0.182249069,0.064514764,-0.010614165,0.088965088,4
YedE8K6EfBk,166.7288223161438,254.17759331190007,179.99099219460922,184.9972113558172,219.3682711194093,198.6474773321296,0.6770584734851359,0.12651008,0.001189566,1315.8469597050823,2.5735337615008835,6.678401519164364,-33.01254037,132.31248474121094,-22.62974358,5.588557243347168,-17.14569283,-17.54940605,-3.840301514,-13.84938622,-4.089082241,6.096641540527344,-8.733952522,11.50254726409912,-10.24440765,-0.547453701,-1.235067606,-1.5985111,-1.545432448,0.033615168,0.554273248,-0.1616956,-0.365375876,0.9339827299118042,-0.200979695,0.2518901526927948,-0.361360997,4
E-5EqoKG-PQ,156.46466200170096,212.5059924,175.62564499846297,182.94861117309085,197.1331212206296,184.24630164443116,-2.435594218,0.107071914,-0.000523981,2087.0448334834405,11.194382558065914,11.424779107641305,-28.43259571,102.12996673583984,-57.25063324,-6.550766945,-27.52127457,-26.83190918,-8.340633392,2.9842770099639893,-19.27661514,-3.289752245,-19.98446655,2.317631483078003,-19.43147659,-0.704927623,-0.944485009,0.537836492,-0.159307554,-0.044904031,-0.21542266,-0.321137249,0.2275241017341613,0.3547015190124511,0.284029484,0.1343169957399368,-0.094157152,5
qI6h0n86oak,187.14677540918825,335.38934511626763,227.7582832,247.65690984270543,276.38670246238934,252.4726262309021,1.221178786,0.086817846,-0.000200074,1652.501253407871,12.313701304929625,6.714957118012108,-9.740207262,116.2285614013672,-36.98535538,-6.691126823,-18.04286575,-20.73141479,-23.17161179,-10.61541843,-25.88038254,-1.877518654,-13.55848217,-5.25209856,-12.15923214,-0.587591171,0.6881985664367676,0.3155193030834198,-0.307788372,0.1932662278413772,-0.079075523,0.023700098,-0.014091406,-0.098670341,-0.117589004,0.080980234,-0.054464728,4
AJTM04kGxv0,398.84739550836855,802.3157899312306,407.5822898850854,427.6523487899725,529.0447917730212,512.7753169267969,-6.028849283,0.16742286,-0.006147324,2197.3712877845423,11.738916744534423,4.584205168639666,7.921539709858506,50.26673126220703,-65.85811615,-2.715155363,-76.20980835,7.020344734191895,-28.54289627,3.707366704940796,-29.34950066,3.401599645614624,-14.88139343,-1.643314123,-28.0344677,5.635552406311035,-5.571272373,-4.466520309,-4.582260132,0.1040153503417968,1.413676142692566,-0.366177559,0.4558671712875366,2.293827533721924,1.1680691242218018,-0.369817257,1.0231313705444336,4
5C_JhwepMIM,128.56549734173703,226.44649206156825,154.66751207845843,158.2826938011902,164.81377845643496,159.22304677702087,-0.141269091,0.094941534,5.671205144608393e-05,1565.8437058256432,-0.197502413,9.948170826,0.2550136006138231,132.06210327148438,-12.53762913,10.892593383789062,-11.24511909,14.28671169281006,4.327239513397217,-4.06870842,-2.17603755,15.13498878479004,-10.88198185,2.2534048557281494,-0.601026475,-0.13286151,-0.962380767,0.8860229849815369,0.7627764940261841,-0.027867179,-0.107160382,-0.6733253,-0.272659928,0.1875366121530532,-0.43241021,0.1127064749598503,-0.177118272,4
nek_z8tC5I0,170.6259238017108,300.5288565,227.7582832,241.30149553281768,253.8116045,238.4439620891102,0.7091645136292664,0.11721398,9.095913992496207e-05,1500.7992537735156,0.8153314603195242,6.317419979250367,9.297215937678482,115.72196197509766,-31.40933037,-16.23993301,-18.7336216,-24.62766457,-15.16634369,-15.18338776,-13.18155193,-9.614144325,-14.66713905,-3.307166815,-12.029706,0.014220995,0.1648595929145813,-0.018281044,-0.213986918,0.055931769,0.1137042641639709,0.008246285,-0.211989686,-0.078570768,0.090818964,-0.141869307,-0.11543899,4
_ONjC3LJuRM,152.89100418265707,378.6426323875052,179.7306999,205.2672581380976,220.63722351746387,210.15268784084455,-2.158287978,0.096240714,0.000314433,1720.4507580226402,-4.170514993,8.279325615912196,1.5357329319162512,115.33619689941406,1.5154452323913574,-23.34459305,-5.991766453,-16.10233498,-23.71159744,-0.268966496,-17.76327896,0.1680091023445129,-12.24645424,-6.086303234,-12.78896809,0.1468110829591751,-0.184552103,-0.208614409,0.03015082,0.005853808,0.255182683,0.1572591215372085,-0.17923978,0.073013954,-0.044465486,0.030848127,0.1437933295965194,4
